anime_id,fear,sadness,neutral,joy,anger,surprise,disgust,title,popularity_rank
36456,0.8106772303581238,0.0143403261899948,0.0522236302495002,0.0138182761147618,0.0864710286259651,0.0182149484753608,0.0042545688338577,Boku no Hero Academia 3rd Season,25
21,0.265089750289917,0.0051090619526803,0.5314861536026001,0.0764064341783523,0.0498970635235309,0.0534435138106346,0.0185679998248815,One Piece,26
10620,0.7870022058486938,0.0102897798642516,0.1192877739667892,0.0040722643025219,0.0425046049058437,0.0190168060362339,0.0178265422582626,Mirai Nikki (TV),27
22199,0.0310707744210958,0.0110180359333753,0.0343430303037166,0.0020663475152105,0.8677194118499756,0.00110039266292,0.052682064473629,Akame ga Kill!,28
23755,0.0783123075962066,0.0196804553270339,0.5117419362068176,0.005812597926706,0.2759240865707397,0.0048187165521085,0.1037098914384841,Nanatsu no Taizai,29
31043,0.5033085346221924,0.2821755409240722,0.0246248319745063,0.002432933775708,0.1346930563449859,0.0035219460260123,0.0492431707680225,Boku dake ga Inai Machi,30
38524,0.8338779807090759,0.0091895209625363,0.0898768752813339,0.0122331315651535,0.0222930870950222,0.0159446001052856,0.0165848713368177,Shingeki no Kyojin Season 3 Part 2,31
40748,0.9548892974853516,0.0034362541045993,0.0155072035267949,0.0020785492379218,0.0071334256790578,0.0107432613149285,0.0062120603397488,Jujutsu Kaisen (TV),32
21881,0.3756099939346313,0.031738206744194,0.2127831578254699,0.0030876835808157,0.217420682311058,0.00406433083117,0.1552959531545639,Sword Art Online II,33
9919,0.9701123237609864,0.0072477320209145,0.007625391241163,0.0011590454960241,0.0087396996095776,0.0018339708913117,0.0032819879706948,Ao no Exorcist,34
24833,0.3397242426872253,0.0045406171120703,0.3669344782829284,0.0175284650176763,0.0509043671190738,0.0463219471275806,0.174045979976654,Ansatsu Kyoushitsu,35
32182,0.6236287951469421,0.0205909330397844,0.2212064713239669,0.0039955689571797,0.0762104466557502,0.005705785471946,0.0486620441079139,Mob Psycho 100,36
30831,0.4021969735622406,0.1163023859262466,0.1992687284946441,0.0104852160438895,0.1482366323471069,0.0119088562205433,0.1116013005375862,Kono Subarashii Sekai ni Shukufuku wo!,37
20583,0.542945384979248,0.0131240496411919,0.210158109664917,0.1141753420233726,0.0874823406338691,0.0046057030558586,0.0275091379880905,Haikyuu!!,38
37779,0.0213304851204156,0.1646287143230438,0.4172120690345764,0.0946175158023834,0.0625358447432518,0.0060824644751846,0.2335929125547409,Yakusoku no Neverland,39
269,0.6874804496765137,0.0218377914279699,0.0561586990952491,0.0039696116000413,0.1532562375068664,0.002001198939979,0.0752959847450256,Bleach,40
22535,0.8105149269104004,0.0086196037009358,0.0957647934556007,0.0020311935804784,0.0216165333986282,0.0270898547023534,0.0343631468713283,Kiseijuu: Sei no Kakuritsu,41
1,0.8594269752502441,0.0668202117085456,0.0363716408610343,0.0026049907319247,0.0114088160917162,0.0017829550197347,0.0215842798352241,Cowboy Bebop,42
199,0.672380268573761,0.0115063935518264,0.089170716702938,0.0114101283252239,0.0492315851151943,0.0263228733092546,0.1399779468774795,Sen to Chihiro no Kamikakushi,43
6702,0.9473683834075928,0.005244028288871,0.0279488731175661,0.0105317067354917,0.0039518089033663,0.0030058056581765,0.0019495536107569,Fairy Tail,44
27899,0.8396372199058533,0.004726885817945,0.0150046171620488,0.0014007831923663,0.0699115023016929,0.00123354466632,0.0680855363607406,Tokyo Ghoul √A,45
2904,0.2335564643144607,0.3571288585662842,0.0599247813224792,0.010173100978136,0.2881715595722198,0.0013780904700979,0.0496671348810195,Code Geass: Hangyaku no Lelouch R2,46
18679,0.0940038785338401,0.0308098271489143,0.0468529798090457,0.0022013047710061,0.7016465067863464,0.0021428763866424,0.1223426461219787,Kill la Kill,47
28223,0.2310628145933151,0.0210929196327924,0.6724714636802673,0.0041970941238105,0.0149515280500054,0.0129920523613691,0.0432321242988109,Death Parade,48
40028,0.9781201481819152,0.0020563069265335,0.0060389442369341,0.00105518149212,0.004126229789108,0.0072209634818136,0.001382085494697,Shingeki no Kyojin: The Final Season,49
30,0.9612537026405334,0.007712866179645,0.0113637270405888,0.0022753067314624,0.0111842956393957,0.0013650206383317,0.0048451772890985,Neon Genesis Evangelion,50
11111,0.9424421787261964,0.0142906922847032,0.023898946121335,0.001667502336204,0.0041175973601639,0.0032698246650397,0.0103133618831634,Another,51
33352,0.1929138749837875,0.3516922891139984,0.1416876167058944,0.0106260161846876,0.2093994617462158,0.0034795827232301,0.0902011692523956,Violet Evergarden,52
28171,0.0078114471398293,0.0019953735172748,0.0100434692576527,0.0014911564067006,0.0089296847581863,0.9663813710212708,0.0033474988304078,Shokugeki no Souma,53
3588,0.1601015627384185,0.0255037024617195,0.6517659425735474,0.0393279753625392,0.0685130208730697,0.0107172131538391,0.0440705232322216,Soul Eater,54
13601,0.0214246343821287,0.0162356402724981,0.335691899061203,0.002916349330917,0.1396356970071792,0.0018951571546494,0.4822005033493042,Psycho-Pass,55
9989,0.0392777286469936,0.4249537587165832,0.4310526251792907,0.0081208003684878,0.0235567819327116,0.0061713019385933,0.0668669790029525,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,56
2001,0.9495812058448792,0.0016674291109666,0.0280568543821573,0.0027899374254047,0.008738400414586,0.0056843259371817,0.003482021857053,Tengen Toppa Gurren Lagann,57
37450,0.4594640433788299,0.0198106449097394,0.3584428429603576,0.0063787098042666,0.0296388640999794,0.0367203950881958,0.0895445272326469,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,58
38408,0.961391270160675,0.0030774287879467,0.0153871085494756,0.0040327608585357,0.0115645863115787,0.001131315017119,0.0034155372995883,Boku no Hero Academia 4th Season,59
38691,0.3669400811195373,0.0156812239438295,0.4282824099063873,0.013436060398817,0.0611540675163269,0.0207373443990945,0.0937688872218132,Dr. Stone,60
35849,0.5883403420448303,0.0364449508488178,0.1777897179126739,0.0031153236050158,0.1175658479332923,0.0187800675630569,0.0579637549817562,Darling in the FranXX,61
28999,0.0616779178380966,0.0199465919286012,0.5697306394577026,0.010899631306529,0.1908361315727234,0.00522883515805,0.1416803300380706,Charlotte,62
34134,0.6739025115966797,0.0051166787743568,0.042543277144432,0.0021907284390181,0.2178650200366974,0.0195989701896905,0.0387828536331653,One Punch Man 2nd Season,63
14719,0.243584007024765,0.0868609547615051,0.1770893037319183,0.0057625048793852,0.3201199173927307,0.004408904351294,0.1621743589639663,JoJo no Kimyou na Bouken (TV),64
226,0.212360680103302,0.0177211966365575,0.0780400335788726,0.0020841846708208,0.2333537936210632,0.0027853962965309,0.4536546468734741,Elfen Lied,65
37999,0.0118856942281126,0.0460427179932594,0.2026417255401611,0.0175764486193656,0.4321532547473907,0.0029077492654323,0.2867924571037292,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,66
121,0.2821334302425384,0.1363710314035415,0.3595768809318542,0.0069165509194135,0.0686009749770164,0.0127544794231653,0.1336466521024704,Fullmetal Alchemist,67
15809,0.93921959400177,0.0044878842309117,0.0171512905508279,0.003281035227701,0.0289966501295566,0.0017196132102981,0.0051440028473734,Hataraku Maou-sama!,68
10087,0.0126333478838205,0.0229537039995193,0.1196774095296859,0.0069179255515336,0.6207810640335083,0.0021763094700872,0.2148602902889251,Fate/Zero,69
8074,0.8724197149276733,0.0044875075109303,0.0633125528693199,0.0021974113769829,0.0311992056667804,0.0111816078424453,0.0152019392699003,Highschool of the Dead,70
28121,0.9779664278030396,0.0027255166787654,0.0116950115188956,0.0015954101691022,0.0016442104242742,0.0020601672586053,0.0023133268114179,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,71
29803,0.0996940806508064,0.0269064772874116,0.158889353275299,0.0117497667670249,0.1526099145412445,0.503748893737793,0.0464014559984207,Overlord,72
34572,0.045461356639862,0.0402832515537738,0.0936067029833793,0.0027207091916352,0.7506687045097351,0.0048832735046744,0.0623758770525455,Black Clover,73
30503,0.0109234862029552,0.0189658571034669,0.1613422036170959,0.7659503817558289,0.0226066205650568,0.0018735760822892,0.0183379128575325,Noragami Aragoto,74
2167,0.0494545362889766,0.051554299890995,0.4289266169071197,0.0212177895009517,0.1197409257292747,0.0091883260756731,0.3199175000190735,Clannad,75
32937,0.013530814088881,0.8457611203193665,0.084571935236454,0.0023137857206165,0.0176479592919349,0.0033985858317464,0.0327757522463798,Kono Subarashii Sekai ni Shukufuku wo! 2,76
6746,0.6171570420265198,0.0178684126585721,0.2654929459095001,0.0216381717473268,0.0315038636326789,0.0219152495265007,0.0244242399930953,Durarara!!,77
35790,0.0464505143463611,0.052180103957653,0.0881952196359634,0.0017129913903772,0.4490688145160675,0.0020106604788452,0.3603816628456116,Tate no Yuusha no Nariagari,78
5081,0.6199290156364441,0.0244552250951528,0.1938633322715759,0.0159577131271362,0.0078081768006086,0.0257601551711559,0.1122264042496681,Bakemonogatari,79
11617,0.0321388989686965,0.014114492572844,0.0748398900032043,0.0159360952675342,0.6814405918121338,0.0027075696270912,0.1788225471973419,High School DxD,80
14813,0.01696846075356,0.0173571351915597,0.064139537513256,0.0029041962698101,0.2661088705062866,0.001374315470457,0.631147563457489,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,81
34933,0.1928878724575042,0.0096734529361128,0.7056270241737366,0.0171583741903305,0.0272840447723865,0.0122289797291159,0.0351402163505554,Kakegurui,82
28891,0.0810267701745033,0.0108177931979298,0.4186789691448211,0.3543508350849151,0.0850306898355484,0.0039067505858838,0.0461881347000598,Haikyuu!! Second Season,83
30654,0.6991814970970154,0.0102069163694977,0.1675512045621872,0.0061270087026059,0.0926371738314628,0.003548642154783,0.0207476150244474,Ansatsu Kyoushitsu 2nd Season,84
14741,0.0446882173418998,0.1831782311201095,0.6290121674537659,0.0112256035208702,0.0108547545969486,0.0157228410243988,0.1053182408213615,Chuunibyou demo Koi ga Shitai!,85
37510,0.9419357180595398,0.0094553027302026,0.0230603143572807,0.0013218068052083,0.0029448687564581,0.0029790278058499,0.0183029938489198,Mob Psycho 100 II,86
12189,0.0451737530529499,0.7918383479118347,0.0585825182497501,0.086771085858345,0.0089251408353447,0.005470564123243,0.0032386467792093,Hyouka,87
26243,0.0643134042620658,0.0499396212399005,0.059072732925415,0.0027539127040654,0.741321861743927,0.0015612418064847,0.0810370817780494,Owari no Seraph,88
9756,0.1910287886857986,0.7580982446670532,0.0313461348414421,0.0051965690217912,0.0053639682009816,0.0029006991535425,0.0060656475834548,Mahou Shoujo Madoka★Magica,89
37430,0.211047276854515,0.030077701434493,0.1309052854776382,0.0029900982044637,0.0649633705615997,0.0067160855978727,0.553300142288208,Tensei shitara Slime Datta Ken,90
13759,0.0305914711207151,0.083994947373867,0.3364951610565185,0.1341214925050735,0.0195358153432607,0.016223145648837,0.3790379464626312,Sakura-sou no Pet na Kanojo,91
6880,0.9280323386192322,0.0114582199603319,0.010893503203988,0.0012358562089502,0.0347627066075801,0.003263343591243,0.0103540243580937,Deadman Wonderland,92
10793,0.0608346685767173,0.0038912091404199,0.0064431563951075,0.0009213297744281,0.8079502582550049,0.0033185288775712,0.1166408061981201,Guilty Crown,93
31478,0.92558354139328,0.0132604138925671,0.0347772799432277,0.0024289079010486,0.0079277008771896,0.0065449089743196,0.0094773052260279,Bungou Stray Dogs,94
34599,0.9639835357666016,0.0039016080554574,0.0202687345445156,0.0021220322232693,0.0042754868045449,0.0029777325689792,0.0024708246346563,Made in Abyss,95
7054,0.0230950266122818,0.0080981878563761,0.0314964912831783,0.002288844436407,0.695835292339325,0.0152690755203366,0.2239171713590622,Kaichou wa Maid-sama!,96
431,0.8724406957626343,0.0220273043960332,0.0495368912816047,0.0046616196632385,0.0191341247409582,0.0081270551308989,0.0240723527967929,Howl no Ugoku Shiro,97
205,0.1913534104824066,0.0313555672764778,0.1707904189825058,0.0120701966807246,0.3965169191360473,0.0188568457961082,0.1790566444396972,Samurai Champloo,98
813,0.8712399005889893,0.0077369241043925,0.0548404492437839,0.003456380451098,0.0411041900515556,0.0061158305034041,0.0155063858255743,Dragon Ball Z,99
164,0.0061291833408176,0.0021122167818248,0.004838733933866,0.0007355815032497,0.9722899794578552,0.0011014010524377,0.0127928322181105,Mononoke Hime,100
40456,0.0503786280751228,0.0199506413191556,0.3513493537902832,0.0248284991830587,0.5286495089530945,0.0027188938111066,0.0221244636923074,Kimetsu no Yaiba Movie: Mugen Ressha-hen,101
4181,0.1300448328256607,0.0468237325549125,0.1176794916391372,0.6588133573532104,0.0347183309495449,0.0052188294939696,0.0067013651132583,Clannad: After Story,102
33206,0.966507077217102,0.0028878489974886,0.0098726907745003,0.0015975625719875,0.0023679118603467,0.0074680750258266,0.0092987166717648,Kobayashi-san Chi no Maid Dragon,103
4898,0.8421141505241394,0.0589342191815376,0.0558204129338264,0.0019969884306192,0.006907139904797,0.0040292679332196,0.0301978345960378,Kuroshitsuji,104
37521,0.0282765533775091,0.0192202739417552,0.1530836969614029,0.0021657161414623,0.1701401174068451,0.0012724688276648,0.6258412003517151,Vinland Saga,105
38671,0.8652416467666626,0.0026239743456244,0.0445173010230064,0.0035449755378067,0.0734913572669029,0.0044805211946368,0.0061001200228929,Enen no Shouboutai,106
18897,0.156448632478714,0.0598113164305686,0.585031270980835,0.0121720619499683,0.1147242411971092,0.0074711255729198,0.0643413439393043,Nisekoi,107
11771,0.1692740023136139,0.2356015145778656,0.3261713683605194,0.0164331588894128,0.0870703160762786,0.0035895844921469,0.1618600487709045,Kuroko no Basket,108
18153,0.9673791527748108,0.0021720647346228,0.0120400711894035,0.0014585502212867,0.0104185612872242,0.0052266851998865,0.0013049532426521,Kyoukai no Kanata,109
40591,0.7744778990745544,0.1191331967711448,0.0465917885303497,0.0108107728883624,0.0369793474674224,0.0048198248259723,0.0071871392428874,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,110
17265,0.1582098454236984,0.01417628955096,0.0585945174098014,0.004589061718434,0.0097270971164107,0.7485493421554565,0.0061537967994809,Log Horizon,111
32935,0.0174431297928094,0.0060595204122364,0.5913103818893433,0.2855768799781799,0.0749217271804809,0.0091214794665575,0.0155668659135699,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,112
23283,0.9714432954788208,0.0016610925085842,0.0067996573634445,0.0010007371893152,0.012860550545156,0.0038120271638035,0.0024226072710007,Zankyou no Terror,113
32282,0.0248932521790266,0.004844429437071,0.923594295978546,0.0068361689336597,0.0189537554979324,0.006251014303416,0.0146271251142025,Shokugeki no Souma: Ni no Sara,114
853,0.3188570141792297,0.0480318404734134,0.1870098561048507,0.0538366250693798,0.270127922296524,0.0373838990926742,0.0847527608275413,Ouran Koukou Host Club,115
11741,0.9573734998703004,0.0103229042142629,0.0167393777519464,0.0013134848559275,0.0048544746823608,0.0017066715518012,0.0076896790415048,Fate/Zero 2nd Season,116
20899,0.610273003578186,0.0652545094490051,0.0474005937576293,0.0051703131757676,0.2416518628597259,0.002189630176872,0.0280600488185882,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,117
36511,0.723823606967926,0.0119866486638784,0.2052297741174698,0.0028204605914652,0.0158737190067768,0.0038327507209032,0.0364330671727657,Tokyo Ghoul:re,118
34577,0.9442874789237976,0.0039118537679314,0.0216841530054807,0.0013107525883242,0.0209010671824216,0.0026973614003509,0.005207301583141,Nanatsu no Taizai: Imashime no Fukkatsu,119
37520,0.0632160976529121,0.0377372838556766,0.2875309586524963,0.0066574118100106,0.3376437127590179,0.0043696854263544,0.2628449499607086,Dororo,120
42897,0.016123479232192,0.0948401615023613,0.5134655237197876,0.012815105728805,0.0202180668711662,0.0023603455629199,0.3401773273944855,Horimiya,121
14227,0.0287689212709665,0.0360263846814632,0.3046903014183044,0.0204244051128625,0.3430940806865692,0.0462908111512661,0.2207051217555999,Tonari no Kaibutsu-kun,122
5680,0.0260341335088014,0.3592331409454345,0.2150840759277343,0.031832218170166,0.3240687847137451,0.002992914058268,0.0407548360526561,K-On!,123
35120,0.3790169954299927,0.0077047385275363,0.0900866538286209,0.0049875946715474,0.0546151101589202,0.0158230978995561,0.4477657377719879,Devilman: Crybaby,124
918,0.1161948218941688,0.0084806038066744,0.6246822476387024,0.016778390854597,0.1367621570825576,0.0323295854032039,0.0647721961140632,Gintama,125
20785,0.0354761108756065,0.0147758377715945,0.7737775444984436,0.0161920897662639,0.0629167705774307,0.0131871243938803,0.0836746543645858,Mahouka Koukou no Rettousei,126
22297,0.1119296178221702,0.0150229232385754,0.6541561484336853,0.0220735762268304,0.1359023153781891,0.0106223877519369,0.0502930209040641,Fate/stay night: Unlimited Blade Works,127
14513,0.2830894887447357,0.0147818215191364,0.5925062894821167,0.029697373509407,0.0336339846253395,0.0201496891677379,0.0261413604021072,Magi: The Labyrinth of Magic,128
37349,0.8920007348060608,0.0058541749604046,0.0170064251869916,0.0017082436243072,0.0291296541690826,0.0014158574631437,0.0528849139809608,Goblin Slayer,129
23847,0.0383898466825485,0.0270931925624609,0.6044716835021973,0.0324846468865871,0.2571907937526703,0.0047506149858236,0.0356192886829376,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,130
39587,0.4239181876182556,0.5493360161781311,0.0090790372341871,0.0024640669580549,0.0061456128023564,0.0040950789116322,0.0049619409255683,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,131
523,0.239165112376213,0.018010938540101,0.3729509115219116,0.1863545477390289,0.0188695713877677,0.1394689679145813,0.0251799561083316,Tonari no Totoro,132
31933,0.7269711494445801,0.0055033690296113,0.2184305638074875,0.0085174506530165,0.0100698294118046,0.0188390668481588,0.0116685852408409,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,133
26055,0.0485676638782024,0.0054628229700028,0.8772383332252502,0.0303143188357353,0.0192007757723331,0.0069345771335065,0.0122815854847431,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,134
223,0.084322303533554,0.0884914696216583,0.6241390705108643,0.0061344322748482,0.1058329716324806,0.0051636169664561,0.0859161242842674,Dragon Ball,135
15583,0.9200965762138368,0.0176520254462957,0.0098882634192705,0.0016079612541943,0.0361624993383884,0.0113155180588364,0.003277154173702,Date A Live,136
30015,0.32753387093544,0.1287731081247329,0.258149653673172,0.0050627649761736,0.0631452575325965,0.0277094915509223,0.189625859260559,ReLIFE,137
17895,0.3332224488258362,0.2261391729116439,0.1682032793760299,0.2408853769302368,0.0102756330743432,0.0154457399621605,0.0058284141123294,Golden Time,138
33255,0.0255392342805862,0.1065021455287933,0.717234194278717,0.0048365844413638,0.0198365859687328,0.0062125036492943,0.1198387369513511,Saiki Kusuo no Ψ-nan,139
39535,0.3191272616386413,0.0870058089494705,0.3777084350585937,0.1459712535142898,0.0249824952334165,0.0049024214968085,0.0403024330735206,Mushoku Tensei: Isekai Ittara Honki Dasu,140
42249,0.0129529945552349,0.2068414539098739,0.1655156910419464,0.0024249500129371,0.1440449059009552,0.0135682672262191,0.4546517133712768,Tokyo Revengers,141
36474,0.8798882961273193,0.0095429718494415,0.0825456008315086,0.003769886214286,0.0060448059812188,0.0054141925647854,0.0127942189574241,Sword Art Online: Alicization,142
30240,0.0544879510998725,0.0576082542538642,0.1075686663389206,0.0034800327848643,0.5986568927764893,0.0096202595159411,0.1685778796672821,Prison School,143
41587,0.0015604780055582,0.0111228227615356,0.0362521708011627,0.0017083431594073,0.9225727319717408,0.0016136860940605,0.0251697115600109,Boku no Hero Academia 5th Season,144
22043,0.8870000839233398,0.0088691376149654,0.0625171959400177,0.0186743587255477,0.0140825239941477,0.004693807568401,0.0041627981700003,Fairy Tail (2014),145
35507,0.0145555594936013,0.0147206867113709,0.7215268015861511,0.0321010984480381,0.058175254613161,0.005415353924036,0.1535051465034485,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),146
356,0.9131778478622437,0.0287925619632005,0.014876527711749,0.0018006248865276,0.0341617986559867,0.0025063795037567,0.0046842889860272,Fate/stay night,147
889,0.0839950144290924,0.0529747605323791,0.0328830853104591,0.0036150077357888,0.0386771894991397,0.0020903451368212,0.7857645750045776,Black Lagoon,148
2025,0.663474440574646,0.008484348654747,0.2299418151378631,0.005918953102082,0.0456281155347824,0.0081409402191638,0.03841133415699,Darker than Black: Kuro no Keiyakusha,149
35788,0.2943815290927887,0.0077760987915098,0.3275893330574035,0.2310848981142044,0.074293129146099,0.0096328491345047,0.0552420765161514,Shokugeki no Souma: San no Sara,150
849,0.2515057027339935,0.1453735381364822,0.1544439941644668,0.0038798784371465,0.2287503182888031,0.1490736007690429,0.0669729188084602,Suzumiya Haruhi no Yuuutsu,151
16592,0.0105383172631263,0.0037719281390309,0.0102357305586338,0.0049931132234632,0.0105301793664693,0.9583536982536316,0.0015770073514431,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,152
1689,0.0355314165353775,0.5219283699989319,0.0881712809205055,0.0050345761701464,0.2604828774929046,0.0016998898936435,0.0871515944600105,Byousoku 5 Centimeter,153
20787,0.1925287842750549,0.0089161228388547,0.3916696906089782,0.0080365622416138,0.3441891670227051,0.0053416853770613,0.0493179783225059,Black Bullet,154
35073,0.7959008812904358,0.0143288103863596,0.1585529595613479,0.0077743371948599,0.0112190349027514,0.0031288566533476,0.0090951519086956,Overlord II,155
23289,0.0027245327364653,0.0035851085558533,0.081742025911808,0.8907418847084045,0.006871968973428,0.0095911975950002,0.0047432300634682,Gekkan Shoujo Nozaki-kun,156
19,0.2561914324760437,0.1937267184257507,0.1730423718690872,0.0031331265345215,0.1142082214355468,0.0080239214003086,0.2516741752624511,Monster,157
2251,0.0416901484131813,0.0119417048990726,0.0540003478527069,0.001773607218638,0.1084293872117996,0.0016212915070354,0.7805435061454773,Baccano!,158
27775,0.0166878812015056,0.0132224587723612,0.7673129439353943,0.0106377946212887,0.064713031053543,0.0038948322180658,0.1235310584306716,Plastic Memories,159
15451,0.0166414529085159,0.0277719143778085,0.0192523226141929,0.0015720549272373,0.7773402333259583,0.0012095005949959,0.1562124490737915,High School DxD New,160
30296,0.2120822221040725,0.0509600080549716,0.1654195636510849,0.0071475985459983,0.1753142178058624,0.0051248096860945,0.3839515447616577,Rakudai Kishi no Cavalry,161
37991,0.5109304189682007,0.0110632944852113,0.2317618131637573,0.0212738811969757,0.1052083596587181,0.0096549671143293,0.1101073175668716,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,162
777,0.7406150698661804,0.0115585112944245,0.1081343591213226,0.0022314100060611,0.0301221460103988,0.0035513231996446,0.1037871837615966,Hellsing Ultimate,163
6045,0.8447502851486206,0.0062365280464291,0.0842635557055473,0.040240466594696,0.0116791743785142,0.0026733370032161,0.0101566463708877,Kimi ni Todoke,164
21995,0.0847464576363563,0.1214486211538314,0.2636013627052307,0.0056207790039479,0.2118536382913589,0.0084080947563052,0.3043210208415985,Ao Haru Ride,165
35968,0.1772357523441314,0.080647699534893,0.4877342581748962,0.0152305429801344,0.0927299782633781,0.0453610755503177,0.1010607331991195,Wotaku ni Koi wa Muzukashii,166
40852,0.6791475415229797,0.0109299141913652,0.2016283273696899,0.0149570843204855,0.0515101179480552,0.0126232579350471,0.0292037408798933,Dr. Stone: Stone Wars,167
14345,0.1307394206523895,0.0122301699593663,0.217711254954338,0.0086589446291327,0.1329869478940963,0.4471813440322876,0.0504919029772281,Btooom!,168
39617,0.9736267924308776,0.0084144491702318,0.0057559083215892,0.0014963130233809,0.0030870728660374,0.0008863903349265,0.0067329527810215,Yakusoku no Neverland 2nd Season,169
10165,0.037199854850769,0.0107031837105751,0.7924168705940247,0.0536987408995628,0.0310326721519231,0.0121247973293066,0.0628239214420318,Nichijou,170
32995,0.0442181266844272,0.8228695392608643,0.0525979697704315,0.0292181111872196,0.0172531604766845,0.0218072663992643,0.0120357032865285,Yuri!!! on Ice,171
32,0.0192179419100284,0.9379543662071228,0.0258433483541011,0.0015389875043183,0.0057106767781078,0.0020586522296071,0.0076759387739002,Neon Genesis Evangelion: The End of Evangelion,172
