anime_id,fear,sadness,neutral,joy,anger,surprise,disgust,Cluster
2025,0.663474440574646,0.008484348654747,0.2299418151378631,0.005918953102082,0.0456281155347824,0.0081409402191638,0.03841133415699,12
849,0.2515057027339935,0.1453735381364822,0.1544439941644668,0.0038798784371465,0.2287503182888031,0.1490736007690429,0.0669729188084602,12
37991,0.5109304189682007,0.0110632944852113,0.2317618131637573,0.0212738811969757,0.1052083596587181,0.0096549671143293,0.1101073175668716,12
40852,0.6791475415229797,0.0109299141913652,0.2016283273696899,0.0149570843204855,0.0515101179480552,0.0126232579350471,0.0292037408798933,12
38826,0.5819801688194275,0.053093034774065,0.2495549023151397,0.0121225770562887,0.0582341030240058,0.0253966748714447,0.019618559628725,12
24439,0.367311418056488,0.0079618692398071,0.4206834137439728,0.0088664423674345,0.0382545925676822,0.0808152109384536,0.0761069282889366,12
11887,0.5966881513595581,0.0051379259675741,0.2992016077041626,0.0142136719077825,0.0143545093014836,0.0500308312475681,0.0203733183443546,12
28701,0.579170823097229,0.0204727929085493,0.16932113468647,0.0047335233539342,0.1850289106369018,0.0023318580351769,0.038940992206335,12
40221,0.5502753257751465,0.0093587664887309,0.2269833534955978,0.004801639355719,0.0342003554105758,0.084104336798191,0.0902761444449424,12
34566,0.579245388507843,0.027448933571577,0.2383576035499572,0.0810903012752533,0.0437410958111286,0.0104901390150189,0.0196265429258346,12
4654,0.3891766667366028,0.0075044613331556,0.4225670397281647,0.0069563630968332,0.0291473865509033,0.0831227600574493,0.0615252219140529,12
12355,0.2716753780841827,0.1443719267845153,0.235169380903244,0.1746212542057037,0.1194059252738952,0.0056738355197012,0.0490823686122894,12
227,0.554627537727356,0.013633981347084,0.3007794916629791,0.0041884132660925,0.0633013546466827,0.0259321853518486,0.0375369228422641,12
2236,0.5513739585876465,0.0348632931709289,0.2610892057418823,0.027318662032485,0.0639653503894805,0.0439880639314651,0.0174015276134014,12
28623,0.5475810766220093,0.0346590317785739,0.1318978518247604,0.0019105940591543,0.0372531972825527,0.0041466853581368,0.2425515204668045,12
47,0.4356633424758911,0.0206791274249553,0.1767351776361465,0.0028521639760583,0.236033946275711,0.0095758410170674,0.1184604465961456,12
249,0.4826606810092926,0.022483292967081,0.2824662029743194,0.0062766387127339,0.1552139967679977,0.003567871171981,0.0473312735557556,12
36649,0.6010474562644958,0.0238408017903566,0.1141558364033699,0.0022812839597463,0.1807624995708465,0.0058939903974533,0.0720181465148925,12
41025,0.4600111544132232,0.0182293970137834,0.3826582431793213,0.0051105539314448,0.0387125872075557,0.0203208196908235,0.0749572217464447,12
38680,0.4126498699188232,0.0582995824515819,0.3786355257034302,0.0418331250548362,0.0501936748623847,0.0153321754187345,0.0430561378598213,12
2993,0.5209382176399231,0.0144478771835565,0.1586219519376754,0.0094592049717903,0.2371065765619278,0.0127243595197796,0.0467018671333789,12
17074,0.3359352052211761,0.1355808526277542,0.3786407113075256,0.1057716235518455,0.0203771125525236,0.0154121667146682,0.0082822320982813,12
16742,0.5282814502716064,0.0644897818565368,0.2350220382213592,0.1058480739593505,0.0218639262020587,0.0166184157133102,0.0278763007372617,12
28297,0.4712595641613006,0.0419326163828372,0.363055408000946,0.0548274181783199,0.0236688535660505,0.0072159525007009,0.0380401983857154,12
790,0.5877647399902344,0.0216993484646081,0.318509966135025,0.0026455440092831,0.0184381492435932,0.0127267939969897,0.0382154993712902,12
41389,0.2570426166057586,0.0829148739576339,0.2285548448562622,0.1849459409713745,0.1082135587930679,0.113008327782154,0.0253198686987161,12
14713,0.3059228956699371,0.0982376039028167,0.1917880475521087,0.0073446338064968,0.1800954788923263,0.1586699783802032,0.0579413101077079,12
7311,0.6013728380203247,0.0614226944744586,0.0494569577276706,0.0040820715948939,0.2496742010116577,0.0169342029839754,0.0170570649206638,12
35994,0.4455485045909881,0.0946278125047683,0.2352604418992996,0.0016350533114746,0.0516532957553863,0.0337996147572994,0.1374752074480056,12
6213,0.6725822687149048,0.0090527106076478,0.1856677830219268,0.005534715950489,0.0301494877785444,0.0746176242828369,0.0223954617977142,12
17729,0.4822290539741516,0.0588424615561962,0.3790366649627685,0.0083174267783761,0.0212713424116373,0.0101204430684447,0.040182527154684,12
31580,0.5238763093948364,0.0838839337229728,0.1153107658028602,0.0026303606573492,0.1787064373493194,0.0031384902540594,0.0924537256360054,12
28977,0.458623856306076,0.0730765089392662,0.1986853331327438,0.0233235917985439,0.1365233957767486,0.0451785549521446,0.0645886808633804,12
136,0.6114781498908997,0.0137942340224981,0.193459078669548,0.0777075737714767,0.0912419706583023,0.0039932443760335,0.0083257434889674,12
39940,0.3731619715690613,0.0106996530666947,0.3349025249481201,0.0404633842408657,0.2026441395282745,0.0040010465309023,0.0341273583471775,12
25183,0.5642256736755371,0.0125808920711278,0.2462694197893142,0.004186613485217,0.1137382239103317,0.0033724075183272,0.0556268393993377,12
4382,0.4568860530853271,0.0373428352177143,0.2568130493164062,0.1864060163497924,0.00808463152498,0.0247340630739927,0.029733182862401,12
512,0.4336592853069305,0.023863723501563,0.3885049521923065,0.056314792484045,0.0498657599091529,0.0076667456887662,0.0401247926056385,12
1840,0.6514567136764526,0.0192446168512105,0.1535337418317794,0.0042966259643435,0.0835742428898811,0.0017747473903,0.0861193463206291,12
39534,0.3625653088092804,0.0521904490888118,0.3597034215927124,0.0168169233947992,0.0987031385302543,0.029627937823534,0.0803928077220916,12
11013,0.3974363803863525,0.0151838148012757,0.2529461681842804,0.0061544878408312,0.0374389365315437,0.0389427579939365,0.2518974542617798,12
32105,0.4431150257587433,0.0655052736401557,0.3449412584304809,0.016052022576332,0.0350323282182216,0.0066864863038063,0.0886675715446472,12
1943,0.5299541354179382,0.0225981269031763,0.354233056306839,0.0056844903156161,0.046849574893713,0.0044394247233867,0.0362412296235561,12
39533,0.4346185326576233,0.0555063299834728,0.2122262716293335,0.0236717164516448,0.1266584694385528,0.0049302978441119,0.1423883587121963,12
5341,0.6405864357948303,0.0218432452529668,0.2605949640274048,0.0111880330368876,0.0299338214099407,0.0032873614691197,0.032565988600254,12
38656,0.556649923324585,0.0354203768074512,0.2187350690364837,0.0046222331002354,0.0365988537669181,0.0638782083988189,0.0840953662991523,12
34881,0.6728730201721191,0.0179194342344999,0.1492218822240829,0.0039187166839838,0.0903642922639846,0.0072978814132511,0.0584047213196754,12
31181,0.486197680234909,0.014851689338684,0.1897986680269241,0.004841816611588,0.0247325133532285,0.1746007055044174,0.1049768924713134,12
40902,0.3443471789360046,0.0085994955152273,0.3976587355136871,0.0246580466628074,0.1889659911394119,0.0035143331624567,0.0322562828660011,12
37976,0.4213549792766571,0.2853758335113525,0.1796454638242721,0.0132557284086942,0.0294622182846069,0.0569304339587688,0.0139753120020031,12
34497,0.3599319756031036,0.0802594646811485,0.3191709816455841,0.0052519389428198,0.1341080963611602,0.0378857739269733,0.0633917972445488,12
15051,0.4845063984394073,0.1272045522928238,0.1910584717988968,0.0066423723474144,0.1498631983995437,0.006089471746236,0.0346355177462101,12
10161,0.3383067548274994,0.1580711752176284,0.2675128877162933,0.0493641346693038,0.1111116781830787,0.0057301335036754,0.0699031725525856,12
18397,0.4529114663600921,0.0311040859669446,0.37669438123703,0.0082371216267347,0.0816082954406738,0.0063415481708943,0.0431031472980976,12
232,0.6173730492591858,0.0139923254027962,0.2600163221359253,0.0104337511584162,0.0305050201714038,0.0600843951106071,0.0075952406041324,12
21855,0.6157239079475403,0.0272391065955162,0.2825126349925995,0.0108862165361642,0.0286614410579204,0.0200283173471689,0.014948334544897,12
31757,0.4180481731891632,0.0209197364747524,0.1735816746950149,0.0028867460787296,0.1517655998468399,0.0074203270487487,0.2253777086734771,12
40417,0.5265433192253113,0.1696246564388275,0.1960570365190506,0.0804081112146377,0.0098850717768073,0.0061894925311207,0.0112923309206962,12
25537,0.4343431293964386,0.2216810286045074,0.0133446129038929,0.0039082961156964,0.2938960194587707,0.0113280704244971,0.0214988123625516,12
22265,0.3027296662330627,0.1999761015176773,0.344068706035614,0.0060343104414641,0.0859714224934578,0.0059877801686525,0.0552320294082164,12
34451,0.5779376029968262,0.0062766429036855,0.2970604300498962,0.0104411430656909,0.0243743862956762,0.0708541423082351,0.0130556235089898,12
28805,0.3586773872375488,0.1423108279705047,0.2989489734172821,0.0034621206577867,0.0489430092275142,0.0065695825032889,0.1410881578922271,12
38186,0.2752074003219604,0.0611779801547527,0.25108602643013,0.1398196220397949,0.1794200092554092,0.0447032675147056,0.0485856458544731,12
29095,0.5221807956695557,0.1949209123849868,0.0413645580410957,0.0163805801421403,0.2052715569734573,0.010989480651915,0.0088920872658491,12
24405,0.4597804546356201,0.0103425253182649,0.3070824146270752,0.0055663418024778,0.10321094840765,0.0751038640737533,0.0389134585857391,12
39196,0.3886584341526031,0.1742181777954101,0.2971093952655792,0.0336682051420211,0.0505845174193382,0.0228635426610708,0.0328976176679134,12
25681,0.5400209426879883,0.0582394525408744,0.2011390775442123,0.0154036758467555,0.0902765169739723,0.0092113306745886,0.0857090651988983,12
16762,0.6482741236686707,0.2113193720579147,0.0565922297537326,0.0025401634629815,0.0173360034823417,0.0320989489555358,0.0318392850458622,12
42938,0.4097250401973724,0.134495660662651,0.3312909305095672,0.0138127859681844,0.0387571714818477,0.0016050831181928,0.0703133046627044,12
19369,0.4770010411739349,0.0071733226068317,0.4191444814205169,0.0133462911471724,0.0144092971459031,0.0563935562968254,0.0125320255756378,12
37984,0.5698819160461426,0.1055276021361351,0.2551254034042358,0.0339447036385536,0.0143240159377455,0.0035575390793383,0.0176387876272201,12
16706,0.5869566202163696,0.0687260329723358,0.2756002843379974,0.009551172144711,0.0185634922236204,0.0035226515028625,0.0370797216892242,12
24455,0.4610514044761657,0.0175992455333471,0.2317584007978439,0.0071794288232922,0.1686192750930786,0.0240664426237344,0.0897257998585701,12
5682,0.5022128820419312,0.0248407088220119,0.1128550395369529,0.0028936909511685,0.1770895570516586,0.005755737889558,0.1743523180484771,12
40060,0.5518518090248108,0.0129915364086627,0.2278365790843963,0.0051296572200953,0.0821889713406562,0.0264851469546556,0.0935163423418998,12
27991,0.6114121079444885,0.3389211595058441,0.0257111471146345,0.0047637871466577,0.0087185306474566,0.0020726018119603,0.0084006898105144,12
34443,0.4697196185588836,0.038795281201601,0.4021942615509033,0.0171725861728191,0.0479852557182312,0.0035292305983603,0.0206037629395723,12
2787,0.5019814968109131,0.0167778003960847,0.3268738389015198,0.0050036311149597,0.099447414278984,0.0042608343064785,0.0456548929214477,12
7711,0.4710899889469147,0.0149305639788508,0.2115797996520996,0.0777155831456184,0.0302213933318853,0.0590391121804714,0.1354235410690307,12
28725,0.558821439743042,0.2448523938655853,0.0918445363640785,0.0036631771363317,0.039292424917221,0.0305974595248699,0.0309286005795002,12
27821,0.4192802906036377,0.0457521006464958,0.3938947319984436,0.0215048529207706,0.0668829083442688,0.0103004733100533,0.0423845537006855,12
861,0.5089702010154724,0.0143155986443161,0.2071360051631927,0.008485603146255,0.0174643937498331,0.0511288940906524,0.1924993395805359,12
20021,0.4474632143974304,0.0167308617383241,0.4143874049186706,0.0062243249267339,0.0663614422082901,0.0132034057751297,0.0356294326484203,12
37497,0.3852989375591278,0.1368209421634674,0.346985787153244,0.0118997115641832,0.0316948927938938,0.0299572572112083,0.0573424361646175,12
101,0.4413862228393554,0.017153913155198,0.3888120651245117,0.0602035224437713,0.0367794781923294,0.0287923756986856,0.0268723908811807,12
33028,0.630020022392273,0.2376046329736709,0.0702486857771873,0.0410407222807407,0.0054747136309742,0.0051748920232057,0.010436275973916,12
18677,0.3115963935852051,0.0966197326779365,0.29432013630867,0.0112401135265827,0.1394633650779724,0.0061198915354907,0.1406403928995132,12
33743,0.389317125082016,0.056900642812252,0.2698501348495483,0.007498363032937,0.152983471751213,0.0646130666136741,0.0588373243808746,12
39326,0.3428081274032593,0.1535609811544418,0.3345155417919159,0.0285363290458917,0.0747823119163513,0.0126490136608481,0.0531477853655815,12
6205,0.2693442404270172,0.0270374435931444,0.2561973035335541,0.0097348913550376,0.1424684226512909,0.1528307646512985,0.1423869282007217,12
2472,0.3245285153388977,0.1642290651798248,0.3356189131736755,0.0141014484688639,0.1104354932904243,0.0068555125035345,0.0442310497164726,12
34096,0.6111435890197754,0.0184803009033203,0.1939169764518737,0.0150444377213716,0.1275013536214828,0.0171506945043802,0.0167626850306987,12
12467,0.3173947930335998,0.0054587894119322,0.3292881548404693,0.1457520127296447,0.0190062094479799,0.1660852581262588,0.0170147884637117,12
35946,0.6253395676612854,0.0208600591868162,0.0958166345953941,0.0032146573066711,0.1069548055529594,0.00733478134498,0.1404794752597808,12
29758,0.4013809859752655,0.0084109352901577,0.1878044605255127,0.0100379865616559,0.2465934604406356,0.0225379168987274,0.1232341602444648,12
12729,0.3183421194553375,0.0850045830011367,0.1547025591135025,0.0417064502835273,0.1411406248807907,0.1491161435842514,0.1099875271320343,12
34984,0.5929697751998901,0.0548444390296936,0.2405347377061844,0.0368798188865184,0.0285976007580757,0.0024414239451289,0.04373225197196,12
1530,0.4202435612678528,0.078605480492115,0.3101562559604645,0.0180906187742948,0.0948235243558883,0.0189242325723171,0.0591563805937767,12
41488,0.4509281814098358,0.0369221158325672,0.2268725484609604,0.0192114058881998,0.2051028311252594,0.006708628963679,0.0542543418705463,12
1686,0.3956630229949951,0.0341922529041767,0.4013492166996002,0.0050761229358613,0.0641588941216468,0.027995916083455,0.0715645998716354,12
25099,0.5616328716278076,0.0141324214637279,0.3270575106143951,0.0034811552613973,0.024692116305232,0.0115124154835939,0.0574915707111358,12
38573,0.3503836393356323,0.0219695065170526,0.2075465619564056,0.0107604833319783,0.0636779516935348,0.1135598719120025,0.2321020513772964,12
16904,0.6496824622154236,0.0535036101937294,0.1816138327121734,0.0071647749282419,0.0897639617323875,0.0054290550760924,0.012842334806919,12
38610,0.5621059536933899,0.0527450069785118,0.1364629715681076,0.0074641867540776,0.0085811764001846,0.0155998384580016,0.2170409113168716,12
597,0.5855117440223694,0.0744093507528305,0.2293473929166793,0.0146886808797717,0.0436960123479366,0.0272359810769557,0.0251108817756176,12
38084,0.6388716697692871,0.019105639308691,0.0551246926188468,0.0026955353096127,0.2426225543022155,0.0084589049220085,0.0331210456788539,12
210,0.5210069417953491,0.1577175259590149,0.0486436448991298,0.0140972770750522,0.2033524215221405,0.0106484116986393,0.044533722102642,12
8424,0.6154934763908386,0.0667020604014396,0.1861402243375778,0.0081778476014733,0.0532081201672554,0.0111859831959009,0.0590922273695468,12
35608,0.5578088164329529,0.1427419483661651,0.0989054292440414,0.0546402223408222,0.1165135875344276,0.0209601037204265,0.0084298383444547,12
36023,0.3952241837978363,0.0332710407674312,0.2345671653747558,0.0029245321638882,0.0954989716410636,0.0346813984215259,0.2038327008485794,12
5277,0.5374677181243896,0.024716317653656,0.3594289124011993,0.0048832674510777,0.0452888496220111,0.0047891801223158,0.0234257020056247,12
40595,0.3492531180381775,0.2395661324262619,0.0856072902679443,0.0058379387483,0.1755333542823791,0.0025524052325636,0.1416497528553009,12
41930,0.5607666969299316,0.0103694666177034,0.354619026184082,0.0169288907200098,0.0208866745233535,0.0089124292135238,0.027516771107912,12
14353,0.6668333411216736,0.0637580454349517,0.1250244379043579,0.0035118586383759,0.0562424063682556,0.0029367019888013,0.0816932693123817,12
40594,0.3638292253017425,0.0122972913086414,0.4001128077507019,0.0106369536370038,0.0887368470430374,0.0109784817323088,0.1134084835648536,12
30736,0.5458341836929321,0.0282328873872756,0.1777171790599823,0.1459414064884185,0.0606350973248481,0.0021723443642258,0.0394668951630592,12
60,0.4000121057033539,0.0243096146732568,0.2245602756738662,0.0068970299325883,0.2449248731136322,0.0018236320465803,0.0974723696708679,12
6747,0.6304081678390503,0.0118318991735577,0.2809760570526123,0.0153242144733667,0.0210590977221727,0.0050482335500419,0.0353522673249244,12
4155,0.4606324434280395,0.0683321952819824,0.1451660543680191,0.0029031697195023,0.1994921267032623,0.0271573457866907,0.0963166877627372,12
9941,0.4470855891704559,0.0151028586551547,0.4448166787624359,0.0122935017570853,0.0508314371109008,0.007133602630347,0.0227364376187324,12
18139,0.338064044713974,0.1284020394086837,0.282571017742157,0.0121431536972522,0.1571018695831298,0.0086803846061229,0.0730374976992607,12
2923,0.5587700009346008,0.0082004647701978,0.3538811504840851,0.0231376867741346,0.0107107767835259,0.0224884282797575,0.0228114463388919,12
1827,0.5949349999427795,0.1055151745676994,0.1227482482790947,0.0113576203584671,0.0873057544231414,0.0057028094306588,0.0724354162812233,12
433,0.3896946310997009,0.0360278263688087,0.4295195937156677,0.0137067381292581,0.0491350293159484,0.0446892380714416,0.0372269004583358,12
38297,0.4670062363147735,0.0200188029557466,0.2286417037248611,0.0051611354574561,0.127853438258171,0.0864266157150268,0.0648920238018035,12
31245,0.4456188976764679,0.0905275270342826,0.3110459148883819,0.0572705268859863,0.0184456817805767,0.0027893669903278,0.0743021368980407,12
482,0.5755673050880432,0.0483382828533649,0.2414836138486862,0.0327061004936695,0.0589853785932064,0.0173983369022607,0.0255210306495428,12
38481,0.4838500618934631,0.0376055501401424,0.2962118983268738,0.0361562334001064,0.1025213971734047,0.0099006472155451,0.0337541513144969,12
41694,0.463779091835022,0.1813903450965881,0.2041332572698593,0.0065329899080097,0.0750042721629142,0.0032954406924545,0.0658645927906036,12
9760,0.5197734832763672,0.0409678667783737,0.3507234752178192,0.0131812430918216,0.0121213719248771,0.0501753278076648,0.0130571676418185,12
21507,0.6388506293296814,0.0091742677614092,0.2653068900108337,0.0234721098095178,0.0358985550701618,0.0090387724339962,0.0182588212192058,12
31297,0.6087163686752319,0.0155101912096142,0.0430398732423782,0.0023446562699973,0.0675015226006507,0.0150170465931296,0.24787038564682,12
34498,0.6151739358901978,0.0759882926940918,0.1481765508651733,0.007288675289601,0.090565875172615,0.0081468541175127,0.054659754037857,12
37202,0.466101199388504,0.0143499178811907,0.1656127125024795,0.0118643287569284,0.1721559166908264,0.0073683452792465,0.1625474542379379,12
874,0.3701720535755157,0.0064469501376152,0.262111485004425,0.0819247961044311,0.1040824055671691,0.1661556661128997,0.0091066816821694,12
3652,0.2856227159500122,0.1068138927221298,0.2722951769828796,0.019713819026947,0.2379860430955886,0.0125210778787732,0.0650472715497016,12
61,0.4966255128383636,0.3128097653388977,0.0940209850668907,0.0065902080386877,0.0225893780589103,0.0202390663325786,0.0471250638365745,12
39324,0.3818942904472351,0.0610374584794044,0.195019319653511,0.259167343378067,0.0652103200554847,0.0020337007008492,0.0356375947594642,12
24655,0.2972758710384369,0.0877438187599182,0.2334827780723571,0.0485426560044288,0.1873610317707061,0.1183054968714714,0.0272884257137775,12
4087,0.6487852931022644,0.0296686571091413,0.1809612363576889,0.015677485615015,0.1023216173052787,0.0061890576034784,0.0163967441767454,12
18229,0.6106474995613098,0.0068010152317583,0.2717830538749695,0.0039106672629714,0.0704040676355362,0.0060657411813735,0.0303879268467426,12
5204,0.3432797491550445,0.0345760844647884,0.4159553050994873,0.0096451332792639,0.0672315806150436,0.1030959784984588,0.0262160655111074,12
8142,0.402582436800003,0.151747316122055,0.3201871812343597,0.0098844757303595,0.034309759736061,0.0044312099926173,0.0768575072288513,12
32979,0.513757586479187,0.0053671076893806,0.20499287545681,0.0138450311496853,0.0425624810159206,0.1794405877590179,0.0400343276560306,12
37993,0.3332937061786651,0.0154465548694133,0.2673088312149048,0.1167653575539588,0.0876173451542854,0.0068527236580848,0.1727155596017837,12
33421,0.6706041097640991,0.0231571309268474,0.180592656135559,0.0069489809684455,0.048985406756401,0.0132002811878919,0.0565114617347717,12
27,0.4425775110721588,0.0226771030575037,0.3774914741516113,0.0064174649305641,0.0806184709072113,0.0023690932430326,0.067848764359951,12
10578,0.4362028241157532,0.0145115917548537,0.2317754030227661,0.0093268174678087,0.0762458071112632,0.0089182797819376,0.2230191826820373,12
22865,0.6253634691238403,0.0207851305603981,0.1517519354820251,0.1093021035194397,0.049098577350378,0.0361790880560874,0.0075197531841695,12
10029,0.3583620190620422,0.1328403204679489,0.1966801434755325,0.0105462707579135,0.2218177914619445,0.0172456912696361,0.0625078082084655,12
22,0.6333738565444946,0.0119373882189393,0.2332118451595306,0.0711853802204132,0.0236024111509323,0.0038299846928566,0.0228590965270996,12
32526,0.6508172154426575,0.0232770945876836,0.2571499943733215,0.0193827077746391,0.0178684592247009,0.0093186320737004,0.0221858490258455,12
31490,0.3906351625919342,0.1911309957504272,0.0774676874279975,0.0169308446347713,0.1605249941349029,0.0032562492415308,0.160054013133049,12
34591,0.3460359871387481,0.1491677612066269,0.3826117515563965,0.0085777165368199,0.0200026184320449,0.0034263127017766,0.0901777669787406,12
15227,0.5707915425300598,0.3220136165618896,0.0466532930731773,0.0193488076329231,0.0088866017758846,0.0036321422085165,0.0286738742142915,12
16512,0.5089237689971924,0.0140774548053741,0.3159755766391754,0.0121287330985069,0.1069273725152015,0.0043653259053826,0.0376017764210701,12
37491,0.5617091059684753,0.076304517686367,0.1013242900371551,0.0019717363175004,0.1754630655050277,0.0046497425064444,0.0785774588584899,12
22961,0.6546579003334045,0.0091710044071078,0.2106974869966507,0.0795534402132034,0.0106490636244416,0.0078004547394812,0.0274706408381462,12
38349,0.5781086683273315,0.0180463381111621,0.051243457943201,0.0095074102282524,0.2583261728286743,0.0015393949579447,0.0832285806536674,12
33929,0.486345499753952,0.0615436509251594,0.3380945026874542,0.0156292915344238,0.0464201606810092,0.0307458359748125,0.0212210733443498,12
16668,0.6019793152809143,0.0230578538030385,0.1776399165391922,0.0516999252140522,0.1265462636947631,0.0043384502641856,0.0147383166477084,12
23079,0.5586288571357727,0.0112576121464371,0.2264411300420761,0.162133127450943,0.0195666495710611,0.0171918608248233,0.0047807311639189,12
23421,0.5025154948234558,0.0386524870991706,0.3368232250213623,0.004858873784542,0.0887252986431121,0.0190018396824598,0.0094228461384773,12
33581,0.4081308841705322,0.0190267954021692,0.310520201921463,0.0071397591382265,0.0282320734113454,0.1812062412500381,0.0457440726459026,12
28387,0.6113743185997009,0.0090165026485919,0.3154131770133972,0.0042547159828245,0.0196216758340597,0.0124157257378101,0.0279038604348897,12
9074,0.403597742319107,0.0355838201940059,0.4234705567359924,0.0129311252385377,0.066846840083599,0.0284381806850433,0.0291317570954561,12
169,0.4463795721530914,0.0271811615675687,0.2224307358264923,0.0054598129354417,0.0756961703300476,0.0079188980162143,0.2149335443973541,12
42340,0.4462496936321258,0.0988075584173202,0.1716203391551971,0.0234716683626174,0.2027099728584289,0.0082746632397174,0.048866081982851,12
25389,0.6527543067932129,0.005576018244028,0.0206559319049119,0.0018203428480774,0.2998277246952057,0.008940503001213,0.0104252696037292,12
37393,0.5331369638442993,0.074065051972866,0.2226244211196899,0.0909870564937591,0.0518264286220073,0.0065793576650321,0.0207807663828134,12
4981,0.4241320788860321,0.1214708164334297,0.1778745949268341,0.0032007137779146,0.1231692805886268,0.0022961939685046,0.1478563249111175,12
20509,0.3255170583724975,0.209594190120697,0.2524179518222809,0.024045493453741,0.0563801042735576,0.1183513179421424,0.0136938570067286,12
33337,0.6712048053741455,0.0058007189072668,0.170266181230545,0.0038859690539538,0.0568660385906696,0.0557938851416111,0.0361824408173561,12
187,0.5542911291122437,0.2960279881954193,0.0747944340109825,0.0084054199978709,0.0208956971764564,0.0037647082936018,0.0418206118047237,12
34383,0.5009905695915222,0.0043952739797532,0.1316696405410766,0.003824656130746,0.0562283471226692,0.1466791182756424,0.1562124192714691,12
22273,0.6204749345779419,0.0843958631157875,0.1365984678268432,0.0027260167989879,0.04981280118227,0.0178882703185081,0.0881036669015884,12
740,0.4587367177009582,0.0183618664741516,0.2085343599319458,0.0057207713834941,0.2794652581214905,0.0026163740549236,0.02656458504498,12
28391,0.444168210029602,0.0056397668085992,0.4101920425891876,0.0445429123938083,0.0528683550655841,0.020934360101819,0.0216543171554803,12
8915,0.4113317728042602,0.1028023213148117,0.2428876310586929,0.0042556701228022,0.1586969047784805,0.0096320966258645,0.0703936219215393,12
38256,0.3774178326129913,0.0268950182944536,0.2717445790767669,0.0102433050051331,0.2548930943012237,0.0080853831022977,0.0507207699120044,12
33834,0.5604264140129089,0.0774989128112793,0.0679615139961242,0.003975470084697,0.1889822036027908,0.0072312569245696,0.093924194574356,12
687,0.427850067615509,0.0091142542660236,0.3612869381904602,0.0195036996155977,0.0724576488137245,0.0225550476461648,0.0872323140501976,12
147,0.5953361392021179,0.330368161201477,0.0441944301128387,0.0148485423997044,0.0046116048470139,0.003282681107521,0.0073584411293268,12
2404,0.3808258473873138,0.0588655062019825,0.3430230915546417,0.0029214820824563,0.037103172391653,0.0310541298240423,0.146206796169281,12
4182,0.3711946606636047,0.099599502980709,0.1810077279806137,0.0299119390547275,0.1227361559867858,0.0687185376882553,0.1268315315246582,12
139,0.3249741494655609,0.0062613463960587,0.3970582783222198,0.0171700194478034,0.2364924103021621,0.0044517591595649,0.0135920429602265,12
534,0.3894345760345459,0.0110496534034609,0.2562282085418701,0.0122610982507467,0.2572375237941742,0.0084068244323134,0.0653820633888244,12
3467,0.420637845993042,0.0755212604999542,0.2489974498748779,0.114622451364994,0.084351547062397,0.0143184028565883,0.041551012545824,12
49930,0.401704877614975,0.18616384267807,0.1816350519657135,0.0225744675844907,0.1411872208118438,0.0013786203926429,0.0653558373451232,12
34262,0.5750918388366699,0.0163817182183265,0.132023349404335,0.205142468214035,0.0328591950237751,0.0054448544979095,0.0330565236508846,12
135,0.6476104259490967,0.0103731155395507,0.2038117498159408,0.0091241784393787,0.0080785490572452,0.0885449573397636,0.032456986606121,12
